url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description
https://evz.ro/cristina-traila-in-carti-pentru-functia-de-secretar-general-al-guvernului-surse.html,https://evz.ro/cristina-traila-in-carti-pentru-functia-de-secretar-general-al-guvernului-surse.html/amp,Cristina Trăilă ar putea fi Secretar General al Guvernului,20250409T171500Z,https://media.evz.ro/wp-content/uploads/2024/08/Cristina-Traila-e1733560467220.jpg,evz.ro,Romanian,Romania,GENERAL_GOVERNMENT,Government-related themes
https://www.antena3.ro/politica/pnl-a-votat-propunerea-pentru-functia-de-secretar-general-al-guvernului-ciolacu-cine-este-cristina-traila-742267.html,https://www.antena3.ro/amp/pnl-a-votat-propunerea-pentru-functia-de-secretar-general-al-guvernului-ciolacu-cine-este-cristina-traila-742267.html,PNL a votat propunerea pentru funcția de Secretar General al Guvernului Ciolacu . Cine este Cristina Trăilă,20250409T201500Z,https://www.antena3.ro/thumbs/amp/2025/04/09/pnl-a-votat-propunerea-pentru-functia-de-secretar-general-al-guvernului-ciolacu-cine-este-cristina-traila-963932.webp,antena3.ro,Romanian,Romania,GENERAL_GOVERNMENT,Government-related themes
https://www.stiripesurse.ro/surse-cristina-traila-va-fi-noul-secretar-general-al-guvernului_3643855.html,,SURSE Cristina Trăilă va fi noul secretar general al Guvernului,20250409T143000Z,https://media.stiripesurse.ro/image/202504/w1200/media-174420771637714000.jpg,stiripesurse.ro,Romanian,Romania,GENERAL_GOVERNMENT,Government-related themes
https://www.realitatea.net/stiri/lifestyle/dezvaluiri-sfasietoare-despre-ultimele-zile-de-viata-ale-lui-val-kilmer-marele-actor-na-mai-putut-lupta_67ee5253a864733c3730f9b2,https://www.realitatea.net/amp/stiri/lifestyle/dezvaluiri-sfasietoare-despre-ultimele-zile-de-viata-ale-lui-val-kilmer-marele-actor-na-mai-putut-lupta_67ee5253a864733c3730f9b2,Dezvăluiri SFÂȘIETOARE despre ultimele zile de viață ale lui Val Kilmer . Marele actor n - a mai putut lupta,20250403T113000Z,https://media.realitatea.net/multimedia/image/201009/w728/male_celebrities_then_640_05_00025500.jpg,realitatea.net,Romanian,Romania,GENERAL_HEALTH,Health-related themes
https://www.stiripesurse.ro/trump-spune-ca-isi-va-face-examenul-medical-anual-vineri_3641511.html,,Trump spune că îşi va face examenul medical anual vineri,20250408T063000Z,https://media.stiripesurse.ro/image/202503/w1200/media-174114976276370300.png,stiripesurse.ro,Romanian,Romania,GENERAL_HEALTH,Health-related themes
https://evz.ro/schimbare-majora-in-invatamant-ce-trebuie-sa-stie-profesorii.html,https://evz.ro/schimbare-majora-in-invatamant-ce-trebuie-sa-stie-profesorii.html/amp,Schimbare majoră în Învățământ . Ce trebuie să știe profesorii,20250402T090000Z,https://media.evz.ro/wp-content/uploads/2025/01/Profesor.jpg,evz.ro,Romanian,Romania,EDUCATION,Education-related themes
https://www.mediafax.ro/politic/xi-jinping-tarifele-si-razboaiele-comerciale-afecteaza-economia-globala-23542782,,Xi Jinping : Tarifele și războaiele comerciale afectează economia globală,20250423T104500Z,https://www.mediafax.ro/wp-content/uploads/2025/03/8008887-mediafax-foto-dpa-hepta-scaled.jpg,mediafax.ro,Romanian,Romania,AFFECT,Emotional affect and sentiment
https://a1.ro/lifestyle/health/de-cate-ore-de-somn-au-nevoie-femeile-vs-barbatii-cine-trebuie-sa-doarma-mai-mult-id1134870.html,https://a1.ro/amp/lifestyle/health/de-cate-ore-de-somn-au-nevoie-femeile-vs-barbatii-cine-trebuie-sa-doarma-mai-mult-id1134870.html,De câte ore de somn au nevoie femeile vs bărbații . Cine trebuie să doarmă mai mult,20250423T161500Z,https://a1.ro/uploads/modules/news/0/2025/4/23/1134870/shutterstock-659620984-iwxz8is8.jpg,a1.ro,Romanian,Romania,AFFECT,Emotional affect and sentiment
https://click.ro/actualitate/fapt-divers/medicamentele-care-sunt-o-amenintare-pentru-2437073.html,https://click.ro/amp/actualitate/fapt-divers/medicamentele-care-sunt-o-amenintare-pentru-2437073.html,"Medicamentele care sunt o amenințare pentru somoni . Afectează ecosistemul , sănătatea , comportamentul și reproducerea peștilor",20250417T124500Z,https://cdn.adh.reperio.news/image-7/7a921ac3-6d6b-4945-bd2c-a6ca9bbc8f8a/index.jpeg?p=f%3Djpeg%26w%3D1200%26h%3D627%26r%3Dcover,click.ro,Romanian,Romania,AFFECT,Emotional affect and sentiment
https://www.stiripesurse.ro/executivul-a-modificat-prin-ordonanta-de-urgenta-legislatia-dupa-care-functioneaza-intreprinderile-publice_3642747.html,,Executivul a modificat prin ordonanță de urgență legislația după care funcționează întreprinderile publice,20250408T231500Z,https://media.stiripesurse.ro/image/202502/w1200/media-173933925357977500.jpg,stiripesurse.ro,Romanian,Romania,LEGISLATION,Legislative and legal themes
