url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description
https://www.elwatannews.com/news/details/8065041,,خطة « صحة الشرقية » لترشيد النفقات وتعظيم الإيرادات .. منها حصر,20250414T144500Z,https://media.elwatannews.com/media/img/Large/2025/4/14/2025_4_14_14_59_47_498.jpg,elwatannews.com,Arabic,Egypt,GENERAL_GOVERNMENT,Government-related themes
https://www.elwatannews.com/news/details/8065809,,اشتري عربية بأرخص الأسعار .. موعد وتفاصيل مزاد مركبات النيابا,20250416T193000Z,https://media.elwatannews.com/media/img/mediaarc/large/10287612791581426567.jpg,elwatannews.com,Arabic,Egypt,GENERAL_GOVERNMENT,Government-related themes
https://www.elwatannews.com/news/details/8065472,,مرسيدس وبيجو وفورد .. اشتري عربية من مزاد مركبات النيابات بأق,20250415T203000Z,https://media.elwatannews.com/media/img/mediaarc/large/4404872721640077997.jpg,elwatannews.com,Arabic,Egypt,GENERAL_GOVERNMENT,Government-related themes
https://www.dostor.org/5048279,,الهيئة العامة للتأمين الصحي الشامل تشارك في  سيمنار علمي  عن الرعاية الصحية,20250426T121500Z,,dostor.org,Arabic,Egypt,GENERAL_HEALTH,Health-related themes
https://www.albawabhnews.com/5176157,,الرعاية الصحية بالسويس ترفع حالة الطوارئ لاستقبال عيد الفطر,20250329T130000Z,,albawabhnews.com,Arabic,Egypt,GENERAL_HEALTH,Health-related themes
https://www.tuniscope.com/ar/article/403968/arabe/sante/greve-280616,,الجامعة العامة للصحة تعلن تأجيل الإضراب المقرر ليوم 17 أفريل 2025,20250411T144500Z,https://tuniscope.com/uploads/images/content/greve110425.jpg,tuniscope.com,Arabic,Tunisia,GENERAL_HEALTH,Health-related themes
https://www.elwatannews.com/news/details/8064357,, « الرعاية الصحية »: نستهدف تحويل مجمع السويس الطبي إلى أول مست,20250412T090000Z,https://media.elwatannews.com/media/img/Large/2025/4/12/2025_4_12_9_45_53_656.jpeg,elwatannews.com,Arabic,Egypt,GENERAL_HEALTH,Health-related themes
https://www.dostor.org/5030843,,تحويل مجمع السويس إلى أول مستشفى ذكي بمصر ..  الرعاية الصحية  تكشف التفاصيل,20250412T084500Z,,dostor.org,Arabic,Egypt,GENERAL_HEALTH,Health-related themes
https://www.shorouknews.com/news/view.aspx?cdate=21042025&id=2c4657d2-7c71-4584-8d0e-49035221d0c0,,انتشار للفرق الطبية في ساحات وميادين جنوب سيناء لتأمين احتفالات شم النسيم طبيا,20250421T103000Z,https://www.shorouknews.com/uploadedimages/Sections/Egypt/Local/original/%D9%84%D9%82%D8%B7%D8%A9%20%D8%B4%D8%A7%D8%B4%D8%A9%20%D9%85%D9%86%202024-08-30%2010-54-06.jpg,shorouknews.com,Arabic,Egypt,GENERAL_HEALTH,Health-related themes
https://www.dostor.org/5023836,,يضمن حق المريض والطبيب .. التفاصيل الكاملة حول قانون  تنظيم المسؤولية الطبية  ,20250406T000000Z,,dostor.org,Arabic,Egypt,MEDICAL,Medical topics and healthcare
https://www.dostor.org/5045354,,محافظ المنيا يشهد فعاليات القافلة الطبية المجانية بمغاغة ( صور ) ,20250423T161500Z,,dostor.org,Arabic,Egypt,MEDICAL,Medical topics and healthcare
https://www.vetogate.com/5384777,,الرعاية الصحية تعلن تقديم 12 مليون خدمة طبية وعلاجية بمحافظات التأمين الصحي الشامل,20250408T091500Z,,vetogate.com,Arabic,Egypt,MEDICAL,Medical topics and healthcare
https://www.vetogate.com/5397937,,وكيل صحة الإسماعيلية تتفقد القافلة الطبية بقرية المنشية بالقنطرة غرب ( صور ) ,20250426T201500Z,,vetogate.com,Arabic,Egypt,MEDICAL,Medical topics and healthcare
https://www.vetogate.com/5384714,,3 التزامات على مقدمي الخدمة الطبية وفقًا للقانون الجديد,20250408T091500Z,,vetogate.com,Arabic,Egypt,MEDICAL,Medical topics and healthcare
https://www.dostor.org/5028028,,تقديم 1071 خدمة خلال قافلة طبية مجانية في  منبال  بالمنيا,20250409T130000Z,,dostor.org,Arabic,Egypt,MEDICAL,Medical topics and healthcare
https://www.vetogate.com/5377505,,حالات انتفاء المسئولية الطبية وفقا للقانون,20250331T134500Z,,vetogate.com,Arabic,Egypt,MEDICAL,Medical topics and healthcare
https://www.vetogate.com/5388113,,قوات الدعم السريع تقتل 10 من الكوادر الطبية في دارفور,20250412T193000Z,,vetogate.com,Arabic,Egypt,MEDICAL,Medical topics and healthcare
https://www.alnilin.com/13374031.htm,https://www.alnilin.com/13374031.htm/amp,بمبادرة من مركز الملك سلمان فريق طبي سعودي يجري عمليات جراحية تخصصية ببورتسودان – النيلين,20250425T053000Z,,alnilin.com,Arabic,Sudan,MEDICAL,Medical topics and healthcare
https://www.elwatannews.com/news/details/8062135,,رابط تقييمات وزارة التربية والتعليم لجميع المراحل,20250404T221500Z,https://media.elwatannews.com/media/img/Large/2025/4/4/2025_4_4_22_59_8_135.jpg,elwatannews.com,Arabic,Egypt,EDUCATION,Education-related themes
https://www.dostor.org/5019556,,المديريات التعليمية تبدأ صرف مكافأة امتحانات الشهادة الإعدادية,20250401T054500Z,,dostor.org,Arabic,Egypt,EDUCATION,Education-related themes
https://www.vetogate.com/5382986,,التعليم : توزيع استمارة لاستطلاع رأي طلاب الصف الثالث الإعدادي حول نظام البكالوريا غدا,20250405T173000Z,,vetogate.com,Arabic,Egypt,EDUCATION,Education-related themes
https://www.vetogate.com/5382938,,خطاب عاجل من التعليم لطلاب الشهادة الإعدادية بشأن الثانوية العامة والبكالوريا,20250405T161500Z,,vetogate.com,Arabic,Egypt,EDUCATION,Education-related themes
https://www.albawabhnews.com/5178922,,تعليم الفيوم : يعلن عن نشر نماذج البوكليت في مادة الرياضيات  الجبر والإحصاء  ,20250405T224500Z,,albawabhnews.com,Arabic,Egypt,EDUCATION,Education-related themes
https://slaati.com/2025/04/09/p2664695.html,,‎إغلاق إدارات التعليم بالمحافظات والمكاتب الداخلية والخارجية بالمدينة,20250409T154500Z,https://cp.slaati.com/wp-content/uploads/2025/04/c85daea1-be86-4059-b08e-29ed839d902f.jpg,slaati.com,Arabic,Saudi Arabia,EDUCATION,Education-related themes
https://www.vetogate.com/5384016,,وزير التعليم في زيارة مفاجئة لعدد من المدارس بالمنوفية,20250407T083000Z,,vetogate.com,Arabic,Egypt,EDUCATION,Education-related themes
https://www.vetogate.com/5385852,,بعد وفاة مدير إدارة الباجور ، برلمانى يطالب بإقالة وزير التربية والتعليم,20250409T141500Z,,vetogate.com,Arabic,Egypt,EDUCATION,Education-related themes
