url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,theme_id,theme_description,target_language
https://www.naftemporiki.gr/english/1948563/new-benefits-and-allowances-expected-through-2026/,,New benefits and allowances expected through 2026,20250425T060000Z,https://www.naftemporiki.gr/wp-content/uploads/2024/09/oikonomia.jpg,naftemporiki.gr,English,Greece,GENERAL_GOVERNMENT,Government-related themes,English
https://www.yahoo.com/news/rare-move-house-holds-line-142009242.html,,"In rare move , House holds line on unrestricted local aid",20250417T161500Z,https://media.zenfs.com/en/wwlp_springfield_articles_751/808eefca383f73400ba1832d14bfd710,yahoo.com,English,United States,GENERAL_GOVERNMENT,Government-related themes,English
https://newsday.co.tt/2025/04/26/caricris-reports-high-creditworthiness-for-trinidad-and-tobago-government/,,Caricris reports  high creditworthines for Trinidad and Tobago government,20250426T091500Z,,newsday.co.tt,English,Trinidad and Tobago,GENERAL_GOVERNMENT,Government-related themes,English
https://www.marketscreener.com/quote/stock/S-P-GLOBAL-INC-27377749/news/S-P-Global-Ratings-Raises-Italy-s-Credit-Rating-49602998/,,S & P Global Ratings Raises Italy Credit Rating,20250412T000000Z,https://www.marketscreener.com/images/twitter_MS_fdnoir.png,marketscreener.com,English,,GENERAL_GOVERNMENT,Government-related themes,English
https://bulawayo24.com/index-id-news-sc-national-byo-252307.html,,Swiss Ambassador accused of meddling in Gukurahundi hearings,20250426T094500Z,https://img.bulawayo24.com/articles/bulawayo24.png,bulawayo24.com,English,Zimbabwe,GENERAL_GOVERNMENT,Government-related themes,English
https://katv.com/news/local/protesters-rally-again-at-arkansas-state-capitol-against-the-trump-administration-protesters-expressed-concerns-over-a-range-of-issues-including-sweeping-federal-cuts-lgbtq-rights-governor-sarah-huckabee-sanders-donald-j-trump,,Protesters rally again at Arkansas State Capitol against the Trump administration,20250413T014500Z,https://katv.com/resources/media2/16x9/1280/986/center/90/cadc02ed-529d-43d8-b63c-4f207b5c24a9-Sequence_EJ07_TRUMPPROTEST_0001_frame_50457.jpeg,katv.com,English,United States,GENERAL_GOVERNMENT,Government-related themes,English
https://www.inewsgr.com/332/Greek-Households-Spend-More-Than-They-Earn-as-Savings-Rate-Dips.htm,https://www.inewsgr.com/332/greek-households-spend-more-than-they-earn-as-savings-rate-dips.htm.amp,Greek Households Spend More Than They Earn as Savings Rate Dips,20250426T074500Z,https://images32.inewsgr.com/5603/56035658/1.jpg,inewsgr.com,English,Greece,GENERAL_GOVERNMENT,Government-related themes,English
https://thepressproject.gr/greeces-budget-surplus-hits-4-8-as-government-returns-only-a-fraction-to-the-public/,,Greece budget surplus hits 4 . 8 % as government returns only a fraction to the public - The Press Project,20250422T144500Z,https://thepressproject.gr/app/uploads/2022/05/767_elstat-workenter.jpg,thepressproject.gr,English,Greece,GENERAL_GOVERNMENT,Government-related themes,English
https://www.bostonglobe.com/2025/04/22/nation/kilmar-abrego-garcia-trump-administration-deportation-error/,,Judge castigates Trump administration for  bad faith  in Abrego Garcia deportation case,20250423T031500Z,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/v2/UBSLVJ7P47MT3TQQL7ECVSLREE.jpg?auth=c73abd1ad6fd29c66c6ac68fe863d6498f935120d3a6f22249363cbb7a5a9d40,bostonglobe.com,English,United States,GENERAL_GOVERNMENT,Government-related themes,English
https://www.yahoo.com/news/florida-oil-drilling-changes-backed-123728689.html,,Florida oil drilling changes backed by senate committee,20250412T143000Z,https://media.zenfs.com/en/wftv_cox_articles_135/44d48a9c822224b75198cf19c7f308d8,yahoo.com,English,United States,GENERAL_GOVERNMENT,Government-related themes,English
https://www.financialexpress.com/opinion/focus-of-fiscal-health-a-path-toward-sustainable-debt-management/3792098/,https://www.financialexpress.com/opinion/focus-of-fiscal-health-a-path-toward-sustainable-debt-management/3792098/lite/,Focus of fiscal health : A path toward sustainable debt management,20250329T004500Z,https://www.financialexpress.com/wp-content/uploads/2025/03/GDP.pti_-3.jpg,financialexpress.com,English,India,GENERAL_GOVERNMENT,Government-related themes,English
